File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF980NSF	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DNZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF1-human	DNA						2012-05-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF206BGR/	559982	ENCODE Processing Pipeline	3f1567a67324fed52bffd0618c198eac		https://www.encodeproject.org/files/ENCFF980NSF/@@download/ENCFF980NSF.bigBed				released	s3://encode-public/2020/12/26/18809bce-bcdc-4059-84c6-766c45e4c5f1/ENCFF980NSF.bigBed	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking, low read depth		
ENCFF885JPB	bigWig	bigWig		signal p-value	GRCh38	ENCSR000DNZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF1-human	DNA						2012-05-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF146ENO/, /files/ENCFF863LHM/, /files/ENCFF039CRW/, /files/ENCFF464SJL/	678181723	ENCODE Processing Pipeline	ff0630e1f48e2717c520eb77030dd10b		https://www.encodeproject.org/files/ENCFF885JPB/@@download/ENCFF885JPB.bigWig				released	s3://encode-public/2020/12/26/40e95d13-4dcd-486c-a846-db0f70266d62/ENCFF885JPB.bigWig	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking, low read depth		
ENCFF206BGR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DNZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF1-human	DNA						2012-05-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF863LHM/, /files/ENCFF146ENO/, /files/ENCFF356LFX/, /files/ENCFF039CRW/, /files/ENCFF464SJL/	292217	ENCODE Processing Pipeline	13a758619083d7b597e891eed150245a		https://www.encodeproject.org/files/ENCFF206BGR/@@download/ENCFF206BGR.bed.gz				released	s3://encode-public/2020/12/26/4e00451c-1402-4ec5-ae11-dd21f64f5f14/ENCFF206BGR.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking, low read depth		
ENCFF227VGV	bigWig	bigWig		signal p-value	GRCh38	ENCSR000EZX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	interferon alpha		6.0 hour							JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF145KGK/, /files/ENCFF252QUB/, /files/ENCFF268NGI/	258062080	ENCODE Processing Pipeline	b675ee32d6de8ab4d453e1f1af794b5e		https://www.encodeproject.org/files/ENCFF227VGV/@@download/ENCFF227VGV.bigWig				released	s3://encode-public/2021/02/12/23a8a854-74be-4fb2-84e1-3f35d0cf235e/ENCFF227VGV.bigWig	ENCODE4 v1.7.0 GRCh38	released	control low read depth	insufficient read depth, insufficient read length	
ENCFF187ULV	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR000EZX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	interferon alpha		6.0 hour							JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF145KGK/, /files/ENCFF252QUB/, /files/ENCFF356LFX/, /files/ENCFF268NGI/	66901	ENCODE Processing Pipeline	89b3acf5dec3fddc5165f68f87d705cb		https://www.encodeproject.org/files/ENCFF187ULV/@@download/ENCFF187ULV.bed.gz				released	s3://encode-public/2021/02/12/850beea1-2508-4d2a-aff2-ccc55a9f237d/ENCFF187ULV.bed.gz	ENCODE4 v1.7.0 GRCh38	released	control low read depth	insufficient read depth, insufficient read length	
ENCFF423AUX	bigBed narrowPeak	bigBed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR000EZX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	interferon alpha		6.0 hour							JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF187ULV/	161266	ENCODE Processing Pipeline	f87b954af3f6975bd78abef5a7e1a4b9		https://www.encodeproject.org/files/ENCFF423AUX/@@download/ENCFF423AUX.bigBed				released	s3://encode-public/2021/02/12/2a268888-99a4-47c4-b6ff-98f2e06d5ab4/ENCFF423AUX.bigBed	ENCODE4 v1.7.0 GRCh38	released	control low read depth	insufficient read depth, insufficient read length	
ENCFF342TQS	bigWig	bigWig		signal p-value	GRCh38	ENCSR000DJW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	/targets/NR4A1-human/				NR4A1-human	DNA						2011-06-03	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF065IUE/, /files/ENCFF735BZK/, /files/ENCFF126GHY/, /files/ENCFF159XCD/	821148663	ENCODE Processing Pipeline	3ca4623461529c913e4bde8de9e25314		https://www.encodeproject.org/files/ENCFF342TQS/@@download/ENCFF342TQS.bigWig				released	s3://encode-public/2021/01/06/e882dc77-7207-4c53-9bf5-808854fe9654/ENCFF342TQS.bigWig	ENCODE4 v1.6.1 GRCh38	released	missing biosample characterization, missing genetic modification reagents, missing genetic modification characterization, low read length, low read depth	insufficient replicate concordance	
ENCFF772UYI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DJW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	/targets/NR4A1-human/				NR4A1-human	DNA						2011-06-03	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF065IUE/, /files/ENCFF159XCD/, /files/ENCFF735BZK/, /files/ENCFF356LFX/, /files/ENCFF126GHY/	18281	ENCODE Processing Pipeline	97cb5a7a1bbcf97f2820fe399d3e0c19		https://www.encodeproject.org/files/ENCFF772UYI/@@download/ENCFF772UYI.bed.gz				released	s3://encode-public/2021/01/06/29a40de9-178d-4278-b6d6-6f9ed1a716f0/ENCFF772UYI.bed.gz	ENCODE4 v1.6.1 GRCh38	released	missing biosample characterization, missing genetic modification reagents, missing genetic modification characterization, low read length, low read depth	insufficient replicate concordance	
ENCFF512LEL	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DJW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	/targets/NR4A1-human/				NR4A1-human	DNA						2011-06-03	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF772UYI/	113653	ENCODE Processing Pipeline	e22ea8b794031065fdecd8d57ff38b23		https://www.encodeproject.org/files/ENCFF512LEL/@@download/ENCFF512LEL.bigBed				released	s3://encode-public/2021/01/06/c6b9291b-f6d8-4edb-9d38-17d9519ec79d/ENCFF512LEL.bigBed	ENCODE4 v1.6.1 GRCh38	released	missing biosample characterization, missing genetic modification reagents, missing genetic modification characterization, low read length, low read depth	insufficient replicate concordance	
ENCFF408KTS	bigWig	bigWig		signal p-value	GRCh38	ENCSR000EGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MAFK-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF862CNK/, /files/ENCFF648XLS/, /files/ENCFF396DTD/	887591653	ENCODE Processing Pipeline	1f49977ee4fa5ff48936f3c3bdc3dc42		https://www.encodeproject.org/files/ENCFF408KTS/@@download/ENCFF408KTS.bigWig				released	s3://encode-public/2020/12/27/2ddf0f66-d6de-44c8-b50b-186af498ac6c/ENCFF408KTS.bigWig	ENCODE4 v1.6.1 GRCh38	released	improper control_type of control experiment, low read length		
ENCFF439TJM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MAFK-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF862CNK/, /files/ENCFF648XLS/, /files/ENCFF396DTD/, /files/ENCFF356LFX/	483139	ENCODE Processing Pipeline	40de647d996820be110289c14a5b4341		https://www.encodeproject.org/files/ENCFF439TJM/@@download/ENCFF439TJM.bed.gz				released	s3://encode-public/2020/12/27/d65c78f6-c9e1-4e4a-91a3-046330f69262/ENCFF439TJM.bed.gz	ENCODE4 v1.6.1 GRCh38	released	improper control_type of control experiment, low read length		
ENCFF380WHM	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MAFK-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF439TJM/	886929	ENCODE Processing Pipeline	e98765450209a709d7ee4ce2cd44da89		https://www.encodeproject.org/files/ENCFF380WHM/@@download/ENCFF380WHM.bigBed				released	s3://encode-public/2020/12/27/e8698790-c4b1-4ec0-a50f-f535c8061969/ENCFF380WHM.bigBed	ENCODE4 v1.6.1 GRCh38	released	improper control_type of control experiment, low read length		
ENCFF866PWS	bigWig	bigWig		signal p-value	GRCh38	ENCSR000FAH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF039CRW/, /files/ENCFF194AIS/, /files/ENCFF809NJE/, /files/ENCFF146ENO/	380046839	ENCODE Processing Pipeline	15aa0e3cf26fcb7c31ecdd744dec660f		https://www.encodeproject.org/files/ENCFF866PWS/@@download/ENCFF866PWS.bigWig				released	s3://encode-public/2020/12/10/6a77bdd0-384e-41ec-b573-0dae67f5efab/ENCFF866PWS.bigWig	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF455LLS	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF589QXC/	322948	ENCODE Processing Pipeline	a65ac583ebb05e599d3dcaeaa3b2ee6f		https://www.encodeproject.org/files/ENCFF455LLS/@@download/ENCFF455LLS.bigBed				released	s3://encode-public/2020/12/10/89a43807-de62-4537-a3f2-266cee86d937/ENCFF455LLS.bigBed	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF589QXC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF194AIS/, /files/ENCFF039CRW/, /files/ENCFF809NJE/, /files/ENCFF146ENO/	173670	ENCODE Processing Pipeline	4ee82c51376a8d36015d7cb91d0d5c82		https://www.encodeproject.org/files/ENCFF589QXC/@@download/ENCFF589QXC.bed.gz				released	s3://encode-public/2020/12/10/9939ef98-7dda-433b-b6de-f3f3af0ffce0/ENCFF589QXC.bed.gz	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF394KTR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	interferon alpha		6.0 hour							STAT1-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF165FSL/, /files/ENCFF268NGI/, /files/ENCFF986MEK/	16354	ENCODE Processing Pipeline	430cfd7a0ff4baf5174b683a1380f48f		https://www.encodeproject.org/files/ENCFF394KTR/@@download/ENCFF394KTR.bed.gz				released	s3://encode-public/2021/02/12/8e4a67be-862f-4fe9-9b0d-58769fedc39b/ENCFF394KTR.bed.gz	ENCODE4 v1.7.0 GRCh38	released	borderline replicate concordance, control low read depth	insufficient read depth, insufficient read length	
ENCFF081WNO	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	interferon alpha		6.0 hour							STAT1-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF394KTR/	71101	ENCODE Processing Pipeline	b6b8ceb8fdf21af4dfebf19330948832		https://www.encodeproject.org/files/ENCFF081WNO/@@download/ENCFF081WNO.bigBed				released	s3://encode-public/2021/02/12/c0858a44-d58f-4489-b575-013897832d99/ENCFF081WNO.bigBed	ENCODE4 v1.7.0 GRCh38	released	borderline replicate concordance, control low read depth	insufficient read depth, insufficient read length	
ENCFF099LYM	bigWig	bigWig		signal p-value	GRCh38	ENCSR000FAU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	interferon alpha		6.0 hour							STAT1-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF165FSL/, /files/ENCFF268NGI/, /files/ENCFF986MEK/	227499528	ENCODE Processing Pipeline	396fc538be79209eac99fb0a5b7f7a5c		https://www.encodeproject.org/files/ENCFF099LYM/@@download/ENCFF099LYM.bigWig				released	s3://encode-public/2021/02/12/8c0667de-5fda-4291-8be0-ce84f6ff1876/ENCFF099LYM.bigWig	ENCODE4 v1.7.0 GRCh38	released	borderline replicate concordance, control low read depth	insufficient read depth, insufficient read length	
ENCFF664RPC	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BLK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRF-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF101SEZ/	220267	ENCODE Processing Pipeline	80e535841b347b008eb2884e8ba628d7		https://www.encodeproject.org/files/ENCFF664RPC/@@download/ENCFF664RPC.bigBed				released	s3://encode-public/2020/12/26/b04d1c5e-aab8-43d3-a05e-ade8e1f7e447/ENCFF664RPC.bigBed	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth	insufficient read depth, severe bottlenecking	
ENCFF101SEZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BLK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRF-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF242MKA/, /files/ENCFF356LFX/, /files/ENCFF197BGH/, /files/ENCFF934DAB/, /files/ENCFF993ZYO/	96493	ENCODE Processing Pipeline	185e2e39fff28996da66ef81bd07af76		https://www.encodeproject.org/files/ENCFF101SEZ/@@download/ENCFF101SEZ.bed.gz				released	s3://encode-public/2020/12/26/e76776a0-da20-4a10-826b-7165fe9d7b54/ENCFF101SEZ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth	insufficient read depth, severe bottlenecking	
ENCFF456IAM	bigWig	bigWig		signal p-value	GRCh38	ENCSR000BLK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRF-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF993ZYO/, /files/ENCFF197BGH/, /files/ENCFF242MKA/, /files/ENCFF934DAB/	549411526	ENCODE Processing Pipeline	d9a1441a714d793b84699efcbd95fce4		https://www.encodeproject.org/files/ENCFF456IAM/@@download/ENCFF456IAM.bigWig				released	s3://encode-public/2020/12/26/27e98bc7-390a-412c-9fd8-898996397a14/ENCFF456IAM.bigWig	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth	insufficient read depth, severe bottlenecking	
ENCFF834GYB	bigWig	bigWig		signal p-value	GRCh38	ENCSR000BNN	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										THAP1-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF528NBY/, /files/ENCFF993ZYO/, /files/ENCFF105KNM/, /files/ENCFF197BGH/	424598231	ENCODE Processing Pipeline	008fb5af4e238d6549d5b023bf23685f		https://www.encodeproject.org/files/ENCFF834GYB/@@download/ENCFF834GYB.bigWig				released	s3://encode-public/2020/12/28/ca717fcd-8b20-4673-aee3-2efe0fb35101/ENCFF834GYB.bigWig	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read length, low read depth	control insufficient read depth	
ENCFF823RYG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BNN	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										THAP1-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF197BGH/, /files/ENCFF993ZYO/, /files/ENCFF105KNM/, /files/ENCFF528NBY/	86324	ENCODE Processing Pipeline	236fec73d8ae2cabbea63a1a527bcdce		https://www.encodeproject.org/files/ENCFF823RYG/@@download/ENCFF823RYG.bed.gz				released	s3://encode-public/2020/12/28/e576d3d3-b3a3-471a-b0fa-eceaa05a3698/ENCFF823RYG.bed.gz	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read length, low read depth	control insufficient read depth	
ENCFF851EDE	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BNN	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										THAP1-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF823RYG/	227971	ENCODE Processing Pipeline	8e7708de0dc3aa6aac275956c0fafa15		https://www.encodeproject.org/files/ENCFF851EDE/@@download/ENCFF851EDE.bigBed				released	s3://encode-public/2020/12/28/daf840c6-19f1-47cc-987a-f78aab1e0890/ENCFF851EDE.bigBed	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read length, low read depth	control insufficient read depth	
ENCFF396ARW	bigWig	bigWig		signal p-value	GRCh38	ENCSR000DOG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF3-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF751FSM/, /files/ENCFF146ENO/, /files/ENCFF039CRW/, /files/ENCFF520TBQ/	474338657	ENCODE Processing Pipeline	8ac893a368a2d4297babf429cce12fa9		https://www.encodeproject.org/files/ENCFF396ARW/@@download/ENCFF396ARW.bigWig				released	s3://encode-public/2020/12/26/ed9169c7-e82d-4bd2-93f6-532d88e86ef1/ENCFF396ARW.bigWig	ENCODE4 v1.6.1 GRCh38	released		insufficient read depth, insufficient read length	
ENCFF895RNS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DOG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF3-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF751FSM/, /files/ENCFF520TBQ/, /files/ENCFF146ENO/, /files/ENCFF039CRW/, /files/ENCFF356LFX/	22538	ENCODE Processing Pipeline	7dab414cf6f9671e0e922f75284c07d2		https://www.encodeproject.org/files/ENCFF895RNS/@@download/ENCFF895RNS.bed.gz				released	s3://encode-public/2020/12/26/c2865ba2-c01b-4f99-bfac-32dee6261c8c/ENCFF895RNS.bed.gz	ENCODE4 v1.6.1 GRCh38	released		insufficient read depth, insufficient read length	
ENCFF611FFO	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DOG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF3-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF895RNS/	79711	ENCODE Processing Pipeline	167e44b7e9025847cddb46e59ff414b2		https://www.encodeproject.org/files/ENCFF611FFO/@@download/ENCFF611FFO.bigBed				released	s3://encode-public/2020/12/26/2968506d-32f2-4da4-a4a6-e5caed4be18c/ENCFF611FFO.bigBed	ENCODE4 v1.6.1 GRCh38	released		insufficient read depth, insufficient read length	
ENCFF258PLH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAI	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										FOS-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF767OJT/, /files/ENCFF096FWU/, /files/ENCFF800KVI/, /files/ENCFF039CRW/, /files/ENCFF356LFX/, /files/ENCFF146ENO/	126809	ENCODE Processing Pipeline	11b652e6018073b1caff746b314cb149		https://www.encodeproject.org/files/ENCFF258PLH/@@download/ENCFF258PLH.bed.gz				released	s3://encode-public/2020/12/10/c8250311-d14a-49ff-8e95-490b88081801/ENCFF258PLH.bed.gz	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF951GBI	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAI	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										FOS-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF258PLH/	260383	ENCODE Processing Pipeline	ca794d19426995f693132d534724cb2f		https://www.encodeproject.org/files/ENCFF951GBI/@@download/ENCFF951GBI.bigBed				released	s3://encode-public/2020/12/10/3d59524f-3816-43a7-9060-c0ccf1675438/ENCFF951GBI.bigBed	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF211BIC	bigWig	bigWig		signal p-value	GRCh38	ENCSR000FAI	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										FOS-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF767OJT/, /files/ENCFF096FWU/, /files/ENCFF800KVI/, /files/ENCFF039CRW/, /files/ENCFF146ENO/	382147349	ENCODE Processing Pipeline	ec6e88323387f1ddb75713b57e9b0801		https://www.encodeproject.org/files/ENCFF211BIC/@@download/ENCFF211BIC.bigWig				released	s3://encode-public/2020/12/10/370ceefa-de22-417e-a150-d2d6a526ef2a/ENCFF211BIC.bigWig	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF172CRL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EVY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRIM28-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF457DER/, /files/ENCFF355LXQ/, /files/ENCFF963SSX/, /files/ENCFF356LFX/	123775	ENCODE Processing Pipeline	76ceef95cf4cb964caf72758da387d98		https://www.encodeproject.org/files/ENCFF172CRL/@@download/ENCFF172CRL.bed.gz				released	s3://encode-public/2020/12/12/1f1f443e-cc1c-408d-9e0c-0f1da657b248/ENCFF172CRL.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, mild to moderate bottlenecking, low read length, mixed read lengths	insufficient read depth, insufficient read length	
ENCFF358PCF	bigWig	bigWig		signal p-value	GRCh38	ENCSR000EVY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRIM28-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF457DER/, /files/ENCFF355LXQ/, /files/ENCFF963SSX/	444745908	ENCODE Processing Pipeline	4dd93ef01cef2e50337aede3a4243ae2		https://www.encodeproject.org/files/ENCFF358PCF/@@download/ENCFF358PCF.bigWig				released	s3://encode-public/2020/12/12/8d8cc928-c67f-4618-afd5-ec38e3c4b514/ENCFF358PCF.bigWig	ENCODE4 v1.6.1 GRCh38	released	low read depth, mild to moderate bottlenecking, low read length, mixed read lengths	insufficient read depth, insufficient read length	
ENCFF671NCI	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EVY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRIM28-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF172CRL/	352415	ENCODE Processing Pipeline	42945d299f35adae39713094cc24e4f2		https://www.encodeproject.org/files/ENCFF671NCI/@@download/ENCFF671NCI.bigBed				released	s3://encode-public/2020/12/12/f1281a0a-871c-408e-ac97-a626efe52e3e/ENCFF671NCI.bigBed	ENCODE4 v1.6.1 GRCh38	released	low read depth, mild to moderate bottlenecking, low read length, mixed read lengths	insufficient read depth, insufficient read length	
ENCFF327VAV	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EZT	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	Interferon gamma		30.0 minute							JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF417YCT/	206313	ENCODE Processing Pipeline	b23c8021fc64a5734d33cd3147f424f6		https://www.encodeproject.org/files/ENCFF327VAV/@@download/ENCFF327VAV.bigBed				released	s3://encode-public/2021/02/12/9d6a3151-8972-49d6-b966-517eb05b1f9f/ENCFF327VAV.bigBed	ENCODE4 v1.7.0 GRCh38	released	mixed read lengths	insufficient read depth, insufficient read length, control insufficient read depth	extremely low read depth
ENCFF520UIZ	bigWig	bigWig		signal p-value	GRCh38	ENCSR000EZT	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	Interferon gamma		30.0 minute							JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF392JOR/, /files/ENCFF731TCP/, /files/ENCFF181TXD/	181663048	ENCODE Processing Pipeline	abc2b6d81cbc12fa36916eb6b961c61d		https://www.encodeproject.org/files/ENCFF520UIZ/@@download/ENCFF520UIZ.bigWig				released	s3://encode-public/2021/02/12/976eae56-fc6a-451d-87b1-ddd8a735e4c3/ENCFF520UIZ.bigWig	ENCODE4 v1.7.0 GRCh38	released	mixed read lengths	insufficient read depth, insufficient read length, control insufficient read depth	extremely low read depth
