Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	3/149	0.03689589947665434	1.0	0	0	4.10902616079989	13.558368138903365	HSP90AA1;MBD1;PSMB9
GO_Biological_Process_2018	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	2/62	0.037156517932519735	1.0	0	0	6.583278472679393	21.67620851974556	TFDP1;CNOT7
GO_Biological_Process_2018	regulation of T cell proliferation (GO:0042129)	2/62	0.037156517932519735	1.0	0	0	6.583278472679393	21.67620851974556	AIF1;HLA-DPA1
GO_Biological_Process_2018	organelle assembly (GO:0070925)	5/376	0.03760210729692542	1.0	0	0	2.7138514980460267	8.903319542514554	ATXN2L;ARL13B;MBD1;SNX10;B9D2
GO_Biological_Process_2018	antigen receptor-mediated signaling pathway (GO:0050851)	4/257	0.03767903974926229	1.0	0	0	3.1763678233939485	10.414202537791187	NFKBIA;RIPK2;PSMB9;HLA-DPA1
GO_Biological_Process_2018	signal transduction involved in mitotic G1 DNA damage checkpoint (GO:0072431)	2/63	0.03825470719316711	1.0	0	0	6.478781988986071	21.143431567267122	TFDP1;CNOT7
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	2/63	0.03825470719316711	1.0	0	0	6.478781988986071	21.143431567267122	CNOT7;DCP1A
GO_Biological_Process_2018	regulation of stress-activated protein kinase signaling cascade (GO:0070302)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	GSTP1
GO_Biological_Process_2018	positive regulation of macrophage differentiation (GO:0045651)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	FADD
GO_Biological_Process_2018	sulfur amino acid catabolic process (GO:0000098)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	BLMH
GO_Biological_Process_2018	negative regulation of interleukin-1 production (GO:0032692)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	GSTP1
GO_Biological_Process_2018	regulation of cytoplasmic mRNA processing body assembly (GO:0010603)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	ATXN2L
GO_Biological_Process_2018	SMAD protein complex assembly (GO:0007183)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	SMAD2
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	DCP1A
GO_Biological_Process_2018	peroxisomal transport (GO:0043574)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	LONP2
GO_Biological_Process_2018	benzene-containing compound metabolic process (GO:0042537)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	KYNU
GO_Biological_Process_2018	spleen development (GO:0048536)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	FADD
GO_Biological_Process_2018	glycerolipid biosynthetic process (GO:0045017)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	FAR1
GO_Biological_Process_2018	peptidyl-lysine acetylation (GO:0018394)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	CREBBP
GO_Biological_Process_2018	nodal signaling pathway (GO:0038092)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	SMAD2
GO_Biological_Process_2018	deadenylation-dependent decapping of nuclear-transcribed mRNA (GO:0000290)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	DCP1A
GO_Biological_Process_2018	interleukin-1 beta secretion (GO:0050702)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	AIM2
GO_Biological_Process_2018	kynurenine metabolic process (GO:0070189)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	KYNU
GO_Biological_Process_2018	negative regulation of biosynthetic process (GO:0009890)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	GSTP1
GO_Biological_Process_2018	inositol phosphate catabolic process (GO:0071545)	1/8	0.03854068730993136	1.0	0	0	25.510204081632647	83.0622648591179	SYNJ1
GO_Biological_Process_2018	glycerophospholipid metabolic process (GO:0006650)	2/64	0.03936523598878644	1.0	0	0	6.3775510204081645	20.630562420122192	SYNJ1;FAR1
GO_Biological_Process_2018	defense response to Gram-positive bacterium (GO:0050830)	2/65	0.04048795975647168	1.0	0	0	6.2794348508634235	20.13658172077066	RNASE6;RPL39
GO_Biological_Process_2018	ribonucleoprotein complex assembly (GO:0022618)	3/156	0.041370285025801416	1.0	0	0	3.9246467817896393	12.500755136808634	ATXN2L;HSP90AA1;RPL23A
GO_Biological_Process_2018	cellular response to UV (GO:0034644)	2/67	0.04276941939528218	1.0	0	0	6.091989034419737	19.201534766259343	CREBBP;CARD16
GO_Biological_Process_2018	myeloid leukocyte mediated immunity (GO:0002444)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	IRAK4
GO_Biological_Process_2018	removal of superoxide radicals (GO:0019430)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	CCS
GO_Biological_Process_2018	positive regulation of production of molecular mediator of immune response (GO:0002702)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	SASH3
GO_Biological_Process_2018	response to UV-C (GO:0010225)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	CARD16
GO_Biological_Process_2018	Notch signaling involved in heart development (GO:0061314)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	NOTCH2
GO_Biological_Process_2018	microtubule anchoring at centrosome (GO:0034454)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	MBD1
GO_Biological_Process_2018	negative regulation of T cell apoptotic process (GO:0070233)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	FADD
GO_Biological_Process_2018	cellular response to superoxide (GO:0071451)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	CCS
GO_Biological_Process_2018	toll-like receptor 3 signaling pathway (GO:0034138)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	FADD
GO_Biological_Process_2018	mature B cell differentiation involved in immune response (GO:0002313)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	NOTCH2
GO_Biological_Process_2018	homocysteine metabolic process (GO:0050667)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	BLMH
GO_Biological_Process_2018	neurotrophin TRK receptor signaling pathway (GO:0048011)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	ZFYVE27
GO_Biological_Process_2018	nuclear migration (GO:0007097)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	MBD1
GO_Biological_Process_2018	indolalkylamine catabolic process (GO:0046218)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	KYNU
GO_Biological_Process_2018	ether lipid metabolic process (GO:0046485)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	FAR1
GO_Biological_Process_2018	interleukin-1 beta production (GO:0032611)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	AIM2
GO_Biological_Process_2018	negative regulation of lipid localization (GO:1905953)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	NFKBIA
GO_Biological_Process_2018	nicotinamide nucleotide biosynthetic process (GO:0019359)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	KYNU
GO_Biological_Process_2018	response to muramyl dipeptide (GO:0032495)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	RIPK2
GO_Biological_Process_2018	interleukin-1 secretion (GO:0050701)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	AIM2
GO_Biological_Process_2018	negative regulation of histone methylation (GO:0031061)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	JARID2
GO_Biological_Process_2018	Golgi vesicle budding (GO:0048194)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	SEC31A
GO_Biological_Process_2018	response to vitamin (GO:0033273)	1/9	0.043253710264252496	1.0	0	0	22.67573696145125	71.21705811399073	KYNU
GO_Biological_Process_2018	Golgi vesicle transport (GO:0048193)	4/271	0.04432832087578306	1.0	0	0	3.0122750207093913	9.386645105121927	PREB;KLHL12;TMED7;SEC31A
GO_Biological_Process_2018	negative regulation of transcription, DNA-templated (GO:0045892)	8/813	0.04609196199741133	1.0	0	0	2.008183347139594	6.179414522830439	SMAD2;CREBBP;CNOT7;NAB1;MBD1;PEX2;PA2G4;JARID2
GO_Biological_Process_2018	dorsal/ventral axis specification (GO:0009950)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	SMAD2
GO_Biological_Process_2018	amino sugar metabolic process (GO:0006040)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	ST6GAL1
GO_Biological_Process_2018	positive regulation of smooth muscle cell migration (GO:0014911)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	AIF1
GO_Biological_Process_2018	negative regulation by host of viral process (GO:0044793)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	PTX3
GO_Biological_Process_2018	N-acetylneuraminate metabolic process (GO:0006054)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	ST6GAL1
GO_Biological_Process_2018	mesoderm morphogenesis (GO:0048332)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	SMAD2
GO_Biological_Process_2018	pyroptosis (GO:0070269)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	AIM2
GO_Biological_Process_2018	RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	POP7
GO_Biological_Process_2018	tryptophan metabolic process (GO:0006568)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	KYNU
GO_Biological_Process_2018	regulation of immunoglobulin production (GO:0002637)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	SASH3
GO_Biological_Process_2018	T cell homeostasis (GO:0043029)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	FADD
GO_Biological_Process_2018	dicarboxylic acid biosynthetic process (GO:0043650)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	KYNU
GO_Biological_Process_2018	primary miRNA processing (GO:0031053)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	SMAD2
GO_Biological_Process_2018	negative regulation of interleukin-1 beta secretion (GO:0050713)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	CARD16
GO_Biological_Process_2018	tryptophan catabolic process (GO:0006569)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	KYNU
GO_Biological_Process_2018	pulmonary valve development (GO:0003177)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	NOTCH2
GO_Biological_Process_2018	negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	CARD16
GO_Biological_Process_2018	regulation of fatty acid beta-oxidation (GO:0031998)	1/10	0.04794386563583509	1.0	0	0	20.40816326530613	61.99437588475972	LONP2
GO_Biological_Process_2018	regulation of neuron death (GO:1901214)	2/72	0.048676569626179	1.0	0	0	5.6689342403628125	17.13467959848548	FOS;BTBD10
GO_Biological_Process_2018	nucleic acid phosphodiester bond hydrolysis (GO:0090305)	2/73	0.04989177856548082	1.0	0	0	5.5912776069331835	16.762085814959942	RNASE6;DCP1A
GO_Biological_Process_2018	regulation of protein complex assembly (GO:0043254)	2/73	0.04989177856548082	1.0	0	0	5.5912776069331835	16.762085814959942	HSP90AA1;PREB
GO_Biological_Process_2018	negative regulation of programmed cell death (GO:0043069)	5/408	0.050283838535018895	1.0	0	0	2.501000400160064	7.478170155550983	NOTCH2;NFKBIA;RIPK2;GSTP1;PA2G4
GO_Biological_Process_2018	negative regulation of cellular amide metabolic process (GO:0034249)	2/75	0.05235488932512351	1.0	0	0	5.442176870748299	16.05284326082345	RBM4;CNOT7
GO_Biological_Process_2018	atrial septum morphogenesis (GO:0060413)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	NOTCH2
GO_Biological_Process_2018	regulation of histone H3-K9 methylation (GO:0051570)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	JARID2
GO_Biological_Process_2018	microtubule anchoring at microtubule organizing center (GO:0072393)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	MBD1
GO_Biological_Process_2018	positive regulation of superoxide anion generation (GO:0032930)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	GSTP1
GO_Biological_Process_2018	negative regulation of JUN kinase activity (GO:0043508)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	GSTP1
GO_Biological_Process_2018	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	CNOT7
GO_Biological_Process_2018	T cell differentiation in thymus (GO:0033077)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	FADD
GO_Biological_Process_2018	negative regulation of chemotaxis (GO:0050922)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	AIF1
GO_Biological_Process_2018	establishment of synaptic vesicle localization (GO:0097480)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	SYNJ1
GO_Biological_Process_2018	modulation by host of viral process (GO:0044788)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	PTX3
GO_Biological_Process_2018	carbohydrate phosphorylation (GO:0046835)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	GNPTG
GO_Biological_Process_2018	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:0097296)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	FADD
GO_Biological_Process_2018	methylation-dependent chromatin silencing (GO:0006346)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	MBD1
GO_Biological_Process_2018	negative regulation of translation, ncRNA-mediated (GO:0040033)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	RBM4
GO_Biological_Process_2018	phosphatidylinositol dephosphorylation (GO:0046856)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	SYNJ1
GO_Biological_Process_2018	regulation of hemopoiesis (GO:1903706)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	CREBBP
GO_Biological_Process_2018	stress granule assembly (GO:0034063)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	ATXN2L
GO_Biological_Process_2018	miRNA mediated inhibition of translation (GO:0035278)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	RBM4
GO_Biological_Process_2018	regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	CNOT7
GO_Biological_Process_2018	response to sterol (GO:0036314)	1/11	0.052611263106800116	1.0	0	0	18.55287569573284	54.63497318468998	SMAD2
GO_Biological_Process_2018	transforming growth factor beta receptor signaling pathway (GO:0007179)	2/76	0.05360252430785276	1.0	0	0	5.370569280343716	15.715140261646447	SMAD2;FOS
GO_Biological_Process_2018	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	2/76	0.05360252430785276	1.0	0	0	5.370569280343716	15.715140261646447	GSTP1;FADD
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	2/78	0.05612929400547527	1.0	0	0	5.232862375719519	15.071153469145177	CREBBP;PSMB9
GO_Biological_Process_2018	regulation of cellular response to heat (GO:1900034)	2/78	0.05612929400547527	1.0	0	0	5.232862375719519	15.071153469145177	HSP90AA1;CREBBP
GO_Biological_Process_2018	pulmonary valve morphogenesis (GO:0003184)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	NOTCH2
GO_Biological_Process_2018	cargo loading into COPII-coated vesicle (GO:0090110)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	SEC31A
GO_Biological_Process_2018	cytoplasmic translational initiation (GO:0002183)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	RBM4
GO_Biological_Process_2018	regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	GSTP1
GO_Biological_Process_2018	positive regulation of interleukin-1 production (GO:0032732)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	AIM2
GO_Biological_Process_2018	negative regulation of histone modification (GO:0031057)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	JARID2
GO_Biological_Process_2018	negative regulation of metabolic process (GO:0009892)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	GSTP1
GO_Biological_Process_2018	iron ion transport (GO:0006826)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	IREB2
GO_Biological_Process_2018	negative regulation of interleukin-1 secretion (GO:0050711)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	CARD16
GO_Biological_Process_2018	regulation of histone methylation (GO:0031060)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	JARID2
GO_Biological_Process_2018	establishment of protein localization to mitochondrial membrane (GO:0090151)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	HSP90AA1
GO_Biological_Process_2018	protein import into peroxisome matrix (GO:0016558)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	PEX2
GO_Biological_Process_2018	alternative mRNA splicing, via spliceosome (GO:0000380)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	PQBP1
GO_Biological_Process_2018	positive regulation of mRNA metabolic process (GO:1903313)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	CNOT7
GO_Biological_Process_2018	spliceosomal tri-snRNP complex assembly (GO:0000244)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	PRPF8
GO_Biological_Process_2018	microtubule anchoring (GO:0034453)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	MBD1
GO_Biological_Process_2018	tRNA 5'-leader removal (GO:0001682)	1/12	0.05725601186319688	1.0	0	0	17.006802721088437	48.6432420297647	POP7
GO_Biological_Process_2018	Fc-epsilon receptor signaling pathway (GO:0038095)	3/182	0.06024019300697064	1.0	0	0	3.3639829558196905	9.450825829318196	NFKBIA;FOS;PSMB9
GO_Biological_Process_2018	Fc receptor signaling pathway (GO:0038093)	3/183	0.0610345580205582	1.0	0	0	3.3456005352960867	9.355353129127822	NFKBIA;FOS;PSMB9
GO_Biological_Process_2018	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	2/82	0.06130520284617826	1.0	0	0	4.977600796416128	13.896916697362327	TFDP1;CNOT7
GO_Biological_Process_2018	negative regulation of binding (GO:0051100)	2/82	0.06130520284617826	1.0	0	0	4.977600796416128	13.896916697362327	NFKBIA;CARD16
GO_Biological_Process_2018	positive regulation of cell cycle arrest (GO:0071158)	2/82	0.06130520284617826	1.0	0	0	4.977600796416128	13.896916697362327	TFDP1;CNOT7
GO_Biological_Process_2018	regulation of mitotic cell cycle phase transition (GO:1901990)	3/184	0.0618338504215775	1.0	0	0	3.327417923691216	9.261216691519332	HSP90AA1;MBD1;PSMB9
GO_Biological_Process_2018	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	NFKBIA
GO_Biological_Process_2018	cellular response to exogenous dsRNA (GO:0071360)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	PQBP1
GO_Biological_Process_2018	regulation of superoxide anion generation (GO:0032928)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	GSTP1
GO_Biological_Process_2018	renal absorption (GO:0070293)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	SGK1
GO_Biological_Process_2018	nucleotide metabolic process (GO:0009117)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	NUDT5
GO_Biological_Process_2018	endoplasmic reticulum tubular network organization (GO:0071786)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	ZFYVE27
GO_Biological_Process_2018	positive regulation of T cell mediated cytotoxicity (GO:0001916)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	FADD
GO_Biological_Process_2018	tricarboxylic acid metabolic process (GO:0072350)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	IDH3B
GO_Biological_Process_2018	regulation of fatty acid oxidation (GO:0046320)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	LONP2
GO_Biological_Process_2018	atrial septum development (GO:0003283)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	NOTCH2
GO_Biological_Process_2018	positive regulation of cholesterol efflux (GO:0010875)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	NFKBIA
GO_Biological_Process_2018	regulation of macrophage differentiation (GO:0045649)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	FADD
GO_Biological_Process_2018	negative regulation of chemokine production (GO:0032682)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	GSTP1
GO_Biological_Process_2018	synaptic vesicle localization (GO:0097479)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	SYNJ1
GO_Biological_Process_2018	toll-like receptor 9 signaling pathway (GO:0034162)	1/13	0.06187822059551735	1.0	0	0	15.698587127158554	43.68268460626806	IRAK4
GO_Biological_Process_2018	cellular response to molecule of bacterial origin (GO:0071219)	2/84	0.0639523037306096	1.0	0	0	4.859086491739553	13.360630357976953	GSTP1;CARD16
GO_Biological_Process_2018	regulation of cell cycle G2/M phase transition (GO:1902749)	2/84	0.0639523037306096	1.0	0	0	4.859086491739553	13.360630357976953	HSP90AA1;MBD1
GO_Biological_Process_2018	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	2/85	0.06529020264256974	1.0	0	0	4.8019207683073235	13.104025402438555	CNOT7;RIPK2
GO_Biological_Process_2018	regulation of type I interferon production (GO:0032479)	2/85	0.06529020264256974	1.0	0	0	4.8019207683073235	13.104025402438555	CREBBP;PQBP1
GO_Biological_Process_2018	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	CNOT7
GO_Biological_Process_2018	stem cell development (GO:0048864)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	KLHL12
GO_Biological_Process_2018	regulation of nucleocytoplasmic transport (GO:0046822)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	RBM4
GO_Biological_Process_2018	regulation of secretion (GO:0051046)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	SGK1
GO_Biological_Process_2018	negative regulation of smooth muscle cell migration (GO:0014912)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	AIF1
GO_Biological_Process_2018	regulation of protein modification by small protein conjugation or removal (GO:1903320)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	HSP90AA1
GO_Biological_Process_2018	cell surface receptor signaling pathway involved in heart development (GO:0061311)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	NOTCH2
GO_Biological_Process_2018	thymus development (GO:0048538)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	FADD
GO_Biological_Process_2018	positive regulation of transporter activity (GO:0032411)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	SGK1
GO_Biological_Process_2018	copper ion transport (GO:0006825)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	CCS
GO_Biological_Process_2018	regulation of mRNA catabolic process (GO:0061013)	1/14	0.0664779974990266	1.0	0	0	14.57725947521866	39.51726313038504	CNOT7
GO_Biological_Process_2018	RNA processing (GO:0006396)	3/193	0.06924619951684156	1.0	0	0	3.1722533573014697	8.470192500932361	RBM4;FASTKD5;PRPF8
GO_Biological_Process_2018	negative regulation of translation (GO:0017148)	2/88	0.0693598199478595	1.0	0	0	4.63821892393321	12.376843888778605	RBM4;CNOT7
GO_Biological_Process_2018	cellular response to tumor necrosis factor (GO:0071356)	3/194	0.07009375176312975	1.0	0	0	3.155901535872081	8.388138929437543	NFKBIA;AIM2;PSMB9
GO_Biological_Process_2018	positive regulation of cell differentiation (GO:0045597)	3/194	0.07009375176312975	1.0	0	0	3.155901535872081	8.388138929437543	SMAD2;RBM4;PA2G4
GO_Biological_Process_2018	negative regulation of cellular protein metabolic process (GO:0032269)	2/89	0.0707345955450903	1.0	0	0	4.586104104563174	12.14776655343742	RBM4;CNOT7
GO_Biological_Process_2018	response to cholesterol (GO:0070723)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	SMAD2
GO_Biological_Process_2018	neural crest cell differentiation (GO:0014033)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	KLHL12
GO_Biological_Process_2018	N-terminal protein amino acid acetylation (GO:0006474)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	CREBBP
GO_Biological_Process_2018	mesenchymal cell development (GO:0014031)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	KLHL12
GO_Biological_Process_2018	negative regulation of viral entry into host cell (GO:0046597)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	PTX3
GO_Biological_Process_2018	embryonic axis specification (GO:0000578)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	SMAD2
GO_Biological_Process_2018	positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	NOTCH2
GO_Biological_Process_2018	anterograde synaptic vesicle transport (GO:0048490)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	BLOC1S4
GO_Biological_Process_2018	regulation of T cell mediated cytotoxicity (GO:0001914)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	FADD
GO_Biological_Process_2018	synaptic vesicle transport along microtubule (GO:0099517)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	BLOC1S4
GO_Biological_Process_2018	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	FADD
GO_Biological_Process_2018	cytoplasmic sequestering of protein (GO:0051220)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	NFKBIA
GO_Biological_Process_2018	mesenchyme morphogenesis (GO:0072132)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	SMAD2
